date,community_area_id,community_area,n_crashes,dow,month,weekofyear,is_weekend,dow_sin,dow_cos,lag_1,lag_7,lag_14,rolling_7
2023-01-23,55,HEGEWISCH,1,0,1,4,0,0.0,1.0,0.0,2.0,0.0,1.2857142857142858
2023-01-24,55,HEGEWISCH,0,1,1,4,0,0.7818314824680298,0.6234898018587336,1.0,1.0,0.0,1.1428571428571428
2023-01-25,55,HEGEWISCH,1,2,1,4,0,0.9749279121818236,-0.22252093395631434,0.0,3.0,0.0,1.0
2023-01-26,55,HEGEWISCH,1,3,1,4,0,0.43388373911755823,-0.900968867902419,1.0,1.0,1.0,0.7142857142857143
2023-01-27,55,HEGEWISCH,3,4,1,4,0,-0.433883739117558,-0.9009688679024191,1.0,2.0,2.0,0.7142857142857143
2023-01-28,55,HEGEWISCH,0,5,1,4,1,-0.9749279121818236,-0.2225209339563146,3.0,0.0,2.0,0.8571428571428571
2023-01-29,55,HEGEWISCH,0,6,1,4,1,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.8571428571428571
2023-01-30,55,HEGEWISCH,1,0,1,5,0,0.0,1.0,0.0,1.0,2.0,0.8571428571428571
2023-01-31,55,HEGEWISCH,0,1,1,5,0,0.7818314824680298,0.6234898018587336,1.0,0.0,1.0,0.8571428571428571
2023-02-01,55,HEGEWISCH,1,2,2,5,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,3.0,0.8571428571428571
2023-02-02,55,HEGEWISCH,1,3,2,5,0,0.43388373911755823,-0.900968867902419,1.0,1.0,1.0,0.8571428571428571
2023-02-03,55,HEGEWISCH,0,4,2,5,0,-0.433883739117558,-0.9009688679024191,1.0,3.0,2.0,0.8571428571428571
2023-02-04,55,HEGEWISCH,0,5,2,5,1,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.42857142857142855
2023-02-05,55,HEGEWISCH,0,6,2,5,1,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.42857142857142855
2023-02-06,55,HEGEWISCH,3,0,2,6,0,0.0,1.0,0.0,1.0,1.0,0.42857142857142855
2023-02-07,55,HEGEWISCH,3,1,2,6,0,0.7818314824680298,0.6234898018587336,3.0,0.0,0.0,0.7142857142857143
2023-02-08,55,HEGEWISCH,0,2,2,6,0,0.9749279121818236,-0.22252093395631434,3.0,1.0,1.0,1.1428571428571428
2023-02-09,55,HEGEWISCH,2,3,2,6,0,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0,1.0
2023-02-10,55,HEGEWISCH,1,4,2,6,0,-0.433883739117558,-0.9009688679024191,2.0,0.0,3.0,1.1428571428571428
2023-02-11,55,HEGEWISCH,2,5,2,6,1,-0.9749279121818236,-0.2225209339563146,1.0,0.0,0.0,1.2857142857142858
2023-02-12,55,HEGEWISCH,0,6,2,6,1,-0.7818314824680299,0.6234898018587334,2.0,0.0,0.0,1.5714285714285714
2023-02-13,55,HEGEWISCH,1,0,2,7,0,0.0,1.0,0.0,3.0,1.0,1.5714285714285714
2023-02-14,55,HEGEWISCH,0,1,2,7,0,0.7818314824680298,0.6234898018587336,1.0,3.0,0.0,1.2857142857142858
2023-02-15,55,HEGEWISCH,0,2,2,7,0,0.9749279121818236,-0.22252093395631434,0.0,0.0,1.0,0.8571428571428571
2023-02-16,55,HEGEWISCH,1,3,2,7,0,0.43388373911755823,-0.900968867902419,0.0,2.0,1.0,0.8571428571428571
2023-02-17,55,HEGEWISCH,2,4,2,7,0,-0.433883739117558,-0.9009688679024191,1.0,1.0,0.0,0.7142857142857143
2023-02-18,55,HEGEWISCH,0,5,2,7,1,-0.9749279121818236,-0.2225209339563146,2.0,2.0,0.0,0.8571428571428571
2023-02-19,55,HEGEWISCH,0,6,2,7,1,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.5714285714285714
2023-02-20,55,HEGEWISCH,1,0,2,8,0,0.0,1.0,0.0,1.0,3.0,0.5714285714285714
2023-02-21,55,HEGEWISCH,2,1,2,8,0,0.7818314824680298,0.6234898018587336,1.0,0.0,3.0,0.5714285714285714
2023-02-22,55,HEGEWISCH,0,2,2,8,0,0.9749279121818236,-0.22252093395631434,2.0,0.0,0.0,0.8571428571428571
2023-02-23,55,HEGEWISCH,6,3,2,8,0,0.43388373911755823,-0.900968867902419,0.0,1.0,2.0,0.8571428571428571
2023-02-24,55,HEGEWISCH,3,4,2,8,0,-0.433883739117558,-0.9009688679024191,6.0,2.0,1.0,1.5714285714285714
2023-02-25,55,HEGEWISCH,2,5,2,8,1,-0.9749279121818236,-0.2225209339563146,3.0,0.0,2.0,1.7142857142857142
2023-02-26,55,HEGEWISCH,0,6,2,8,1,-0.7818314824680299,0.6234898018587334,2.0,0.0,0.0,2.0
2023-02-27,55,HEGEWISCH,2,0,2,9,0,0.0,1.0,0.0,1.0,1.0,2.0
2023-02-28,55,HEGEWISCH,1,1,2,9,0,0.7818314824680298,0.6234898018587336,2.0,2.0,0.0,2.142857142857143
2023-03-01,55,HEGEWISCH,1,2,3,9,0,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,2.0
2023-03-02,55,HEGEWISCH,1,3,3,9,0,0.43388373911755823,-0.900968867902419,1.0,6.0,1.0,2.142857142857143
2023-03-03,55,HEGEWISCH,1,4,3,9,0,-0.433883739117558,-0.9009688679024191,1.0,3.0,2.0,1.4285714285714286
2023-03-04,55,HEGEWISCH,0,5,3,9,1,-0.9749279121818236,-0.2225209339563146,1.0,2.0,0.0,1.1428571428571428
2023-03-05,55,HEGEWISCH,0,6,3,9,1,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.8571428571428571
2023-03-06,55,HEGEWISCH,0,0,3,10,0,0.0,1.0,0.0,2.0,1.0,0.8571428571428571
2023-03-07,55,HEGEWISCH,2,1,3,10,0,0.7818314824680298,0.6234898018587336,0.0,1.0,2.0,0.5714285714285714
2023-03-08,55,HEGEWISCH,1,2,3,10,0,0.9749279121818236,-0.22252093395631434,2.0,1.0,0.0,0.7142857142857143
2023-03-09,55,HEGEWISCH,1,3,3,10,0,0.43388373911755823,-0.900968867902419,1.0,1.0,6.0,0.7142857142857143
2023-03-10,55,HEGEWISCH,0,4,3,10,0,-0.433883739117558,-0.9009688679024191,1.0,1.0,3.0,0.7142857142857143
2023-03-11,55,HEGEWISCH,0,5,3,10,1,-0.9749279121818236,-0.2225209339563146,0.0,0.0,2.0,0.5714285714285714
2023-03-12,55,HEGEWISCH,0,6,3,10,1,-0.7818314824680299,0.6234898018587334,0.0,0.0,0.0,0.5714285714285714
2023-03-13,55,HEGEWISCH,1,0,3,11,0,0.0,1.0,0.0,0.0,2.0,0.5714285714285714
2023-03-14,55,HEGEWISCH,0,1,3,11,0,0.7818314824680298,0.6234898018587336,1.0,2.0,1.0,0.7142857142857143
2023-03-15,55,HEGEWISCH,2,2,3,11,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,1.0,0.42857142857142855
2023-03-16,55,HEGEWISCH,1,3,3,11,0,0.43388373911755823,-0.900968867902419,2.0,1.0,1.0,0.5714285714285714
2023-03-17,55,HEGEWISCH,2,4,3,11,0,-0.433883739117558,-0.9009688679024191,1.0,0.0,1.0,0.5714285714285714
2023-03-18,55,HEGEWISCH,2,5,3,11,1,-0.9749279121818236,-0.2225209339563146,2.0,0.0,0.0,0.8571428571428571
2023-03-19,55,HEGEWISCH,1,6,3,11,1,-0.7818314824680299,0.6234898018587334,2.0,0.0,0.0,1.1428571428571428
2023-03-20,55,HEGEWISCH,0,0,3,12,0,0.0,1.0,1.0,1.0,0.0,1.2857142857142858
2023-03-21,55,HEGEWISCH,0,1,3,12,0,0.7818314824680298,0.6234898018587336,0.0,0.0,2.0,1.1428571428571428
2023-03-22,55,HEGEWISCH,0,2,3,12,0,0.9749279121818236,-0.22252093395631434,0.0,2.0,1.0,1.1428571428571428
2023-03-23,55,HEGEWISCH,2,3,3,12,0,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0,0.8571428571428571
2023-03-24,55,HEGEWISCH,0,4,3,12,0,-0.433883739117558,-0.9009688679024191,2.0,2.0,0.0,1.0
2023-03-25,55,HEGEWISCH,1,5,3,12,1,-0.9749279121818236,-0.2225209339563146,0.0,2.0,0.0,0.7142857142857143
2023-03-26,55,HEGEWISCH,1,6,3,12,1,-0.7818314824680299,0.6234898018587334,1.0,1.0,0.0,0.5714285714285714
2023-03-27,55,HEGEWISCH,2,0,3,13,0,0.0,1.0,1.0,0.0,1.0,0.5714285714285714
2023-03-28,55,HEGEWISCH,1,1,3,13,0,0.7818314824680298,0.6234898018587336,2.0,0.0,0.0,0.8571428571428571
2023-03-29,55,HEGEWISCH,0,2,3,13,0,0.9749279121818236,-0.22252093395631434,1.0,0.0,2.0,1.0
2023-03-30,55,HEGEWISCH,2,3,3,13,0,0.43388373911755823,-0.900968867902419,0.0,2.0,1.0,1.0
2023-03-31,55,HEGEWISCH,0,4,3,13,0,-0.433883739117558,-0.9009688679024191,2.0,0.0,2.0,1.0
2023-04-01,55,HEGEWISCH,0,5,4,13,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0,2.0,1.0
2023-04-02,55,HEGEWISCH,1,6,4,13,1,-0.7818314824680299,0.6234898018587334,0.0,1.0,1.0,0.8571428571428571
2023-04-03,55,HEGEWISCH,3,0,4,14,0,0.0,1.0,1.0,2.0,0.0,0.8571428571428571
2023-04-04,55,HEGEWISCH,1,1,4,14,0,0.7818314824680298,0.6234898018587336,3.0,1.0,0.0,1.0
2023-04-05,55,HEGEWISCH,2,2,4,14,0,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,1.0
2023-04-06,55,HEGEWISCH,0,3,4,14,0,0.43388373911755823,-0.900968867902419,2.0,2.0,2.0,1.2857142857142858
2023-04-07,55,HEGEWISCH,0,4,4,14,0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,1.0
2023-04-08,55,HEGEWISCH,1,5,4,14,1,-0.9749279121818236,-0.2225209339563146,0.0,0.0,1.0,1.0
2023-04-09,55,HEGEWISCH,2,6,4,14,1,-0.7818314824680299,0.6234898018587334,1.0,1.0,1.0,1.1428571428571428
2023-04-10,55,HEGEWISCH,3,0,4,15,0,0.0,1.0,2.0,3.0,2.0,1.2857142857142858
2023-04-11,55,HEGEWISCH,2,1,4,15,0,0.7818314824680298,0.6234898018587336,3.0,1.0,1.0,1.2857142857142858
2023-04-12,55,HEGEWISCH,2,2,4,15,0,0.9749279121818236,-0.22252093395631434,2.0,2.0,0.0,1.4285714285714286
2023-04-13,55,HEGEWISCH,0,3,4,15,0,0.43388373911755823,-0.900968867902419,2.0,0.0,2.0,1.4285714285714286
2023-04-14,55,HEGEWISCH,3,4,4,15,0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,1.4285714285714286
2023-04-15,55,HEGEWISCH,1,5,4,15,1,-0.9749279121818236,-0.2225209339563146,3.0,1.0,0.0,1.8571428571428572
2023-04-16,55,HEGEWISCH,0,6,4,15,1,-0.7818314824680299,0.6234898018587334,1.0,2.0,1.0,1.8571428571428572
2023-04-17,55,HEGEWISCH,1,0,4,16,0,0.0,1.0,0.0,3.0,3.0,1.5714285714285714
2023-04-18,55,HEGEWISCH,1,1,4,16,0,0.7818314824680298,0.6234898018587336,1.0,2.0,1.0,1.2857142857142858
2023-04-19,55,HEGEWISCH,0,2,4,16,0,0.9749279121818236,-0.22252093395631434,1.0,2.0,2.0,1.1428571428571428
2023-04-20,55,HEGEWISCH,1,3,4,16,0,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,0.8571428571428571
2023-04-21,55,HEGEWISCH,0,4,4,16,0,-0.433883739117558,-0.9009688679024191,1.0,3.0,0.0,1.0
2023-04-22,55,HEGEWISCH,0,5,4,16,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0,1.0,0.5714285714285714
2023-04-23,55,HEGEWISCH,0,6,4,16,1,-0.7818314824680299,0.6234898018587334,0.0,0.0,2.0,0.42857142857142855
2023-04-24,55,HEGEWISCH,0,0,4,17,0,0.0,1.0,0.0,1.0,3.0,0.42857142857142855
2023-04-25,55,HEGEWISCH,1,1,4,17,0,0.7818314824680298,0.6234898018587336,0.0,1.0,2.0,0.2857142857142857
2023-04-26,55,HEGEWISCH,2,2,4,17,0,0.9749279121818236,-0.22252093395631434,1.0,0.0,2.0,0.2857142857142857
2023-04-27,55,HEGEWISCH,1,3,4,17,0,0.43388373911755823,-0.900968867902419,2.0,1.0,0.0,0.5714285714285714
2023-04-28,55,HEGEWISCH,0,4,4,17,0,-0.433883739117558,-0.9009688679024191,1.0,0.0,3.0,0.5714285714285714
2023-04-29,55,HEGEWISCH,3,5,4,17,1,-0.9749279121818236,-0.2225209339563146,0.0,0.0,1.0,0.5714285714285714
2023-04-30,55,HEGEWISCH,0,6,4,17,1,-0.7818314824680299,0.6234898018587334,3.0,0.0,0.0,1.0
2023-05-01,55,HEGEWISCH,1,0,5,18,0,0.0,1.0,0.0,0.0,1.0,1.0
2023-05-02,55,HEGEWISCH,0,1,5,18,0,0.7818314824680298,0.6234898018587336,1.0,1.0,1.0,1.1428571428571428
2023-05-03,55,HEGEWISCH,0,2,5,18,0,0.9749279121818236,-0.22252093395631434,0.0,2.0,0.0,1.0
2023-05-04,55,HEGEWISCH,0,3,5,18,0,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0,0.7142857142857143
2023-05-05,55,HEGEWISCH,0,4,5,18,0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.5714285714285714
2023-05-06,55,HEGEWISCH,2,5,5,18,1,-0.9749279121818236,-0.2225209339563146,0.0,3.0,0.0,0.5714285714285714
2023-05-07,55,HEGEWISCH,0,6,5,18,1,-0.7818314824680299,0.6234898018587334,2.0,0.0,0.0,0.42857142857142855
2023-05-08,55,HEGEWISCH,0,0,5,19,0,0.0,1.0,0.0,1.0,0.0,0.42857142857142855
2023-05-09,55,HEGEWISCH,2,1,5,19,0,0.7818314824680298,0.6234898018587336,0.0,0.0,1.0,0.2857142857142857
2023-05-10,55,HEGEWISCH,0,2,5,19,0,0.9749279121818236,-0.22252093395631434,2.0,0.0,2.0,0.5714285714285714
2023-05-11,55,HEGEWISCH,0,3,5,19,0,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0,0.5714285714285714
2023-05-12,55,HEGEWISCH,0,4,5,19,0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.5714285714285714
2023-05-13,55,HEGEWISCH,1,5,5,19,1,-0.9749279121818236,-0.2225209339563146,0.0,2.0,3.0,0.5714285714285714
2023-05-14,55,HEGEWISCH,0,6,5,19,1,-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,0.42857142857142855
2023-05-15,55,HEGEWISCH,2,0,5,20,0,0.0,1.0,0.0,0.0,1.0,0.42857142857142855
2023-05-16,55,HEGEWISCH,1,1,5,20,0,0.7818314824680298,0.6234898018587336,2.0,2.0,0.0,0.7142857142857143
2023-05-17,55,HEGEWISCH,1,2,5,20,0,0.9749279121818236,-0.22252093395631434,1.0,0.0,0.0,0.5714285714285714
2023-05-18,55,HEGEWISCH,0,3,5,20,0,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,0.7142857142857143
2023-05-19,55,HEGEWISCH,1,4,5,20,0,-0.433883739117558,-0.9009688679024191,0.0,0.0,0.0,0.7142857142857143
2023-05-20,55,HEGEWISCH,1,5,5,20,1,-0.9749279121818236,-0.2225209339563146,1.0,1.0,2.0,0.8571428571428571
2023-05-21,55,HEGEWISCH,2,6,5,20,1,-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,0.8571428571428571
2023-05-22,55,HEGEWISCH,2,0,5,21,0,0.0,1.0,2.0,2.0,0.0,1.1428571428571428
2023-05-23,55,HEGEWISCH,2,1,5,21,0,0.7818314824680298,0.6234898018587336,2.0,1.0,2.0,1.1428571428571428
2023-05-24,55,HEGEWISCH,0,2,5,21,0,0.9749279121818236,-0.22252093395631434,2.0,1.0,0.0,1.2857142857142858
2023-05-25,55,HEGEWISCH,1,3,5,21,0,0.43388373911755823,-0.900968867902419,0.0,0.0,0.0,1.1428571428571428
2023-05-26,55,HEGEWISCH,1,4,5,21,0,-0.433883739117558,-0.9009688679024191,1.0,1.0,0.0,1.2857142857142858
2023-05-27,55,HEGEWISCH,1,5,5,21,1,-0.9749279121818236,-0.2225209339563146,1.0,1.0,1.0,1.2857142857142858
2023-05-28,55,HEGEWISCH,1,6,5,21,1,-0.7818314824680299,0.6234898018587334,1.0,2.0,0.0,1.2857142857142858
2023-05-29,55,HEGEWISCH,1,0,5,22,0,0.0,1.0,1.0,2.0,2.0,1.1428571428571428
2023-05-30,55,HEGEWISCH,0,1,5,22,0,0.7818314824680298,0.6234898018587336,1.0,2.0,1.0,1.0
2023-05-31,55,HEGEWISCH,1,2,5,22,0,0.9749279121818236,-0.22252093395631434,0.0,0.0,1.0,0.7142857142857143
2023-06-01,55,HEGEWISCH,0,3,6,22,0,0.43388373911755823,-0.900968867902419,1.0,1.0,0.0,0.8571428571428571
2023-06-02,55,HEGEWISCH,1,4,6,22,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,1.0,0.7142857142857143
2023-06-03,55,HEGEWISCH,0,5,6,22,1,-0.9749279121818236,-0.2225209339563146,1.0,1.0,1.0,0.7142857142857143
2023-06-04,55,HEGEWISCH,1,6,6,22,1,-0.7818314824680299,0.6234898018587334,0.0,1.0,2.0,0.5714285714285714
2023-06-05,55,HEGEWISCH,1,0,6,23,0,0.0,1.0,1.0,1.0,2.0,0.5714285714285714
2023-06-06,55,HEGEWISCH,0,1,6,23,0,0.7818314824680298,0.6234898018587336,1.0,0.0,2.0,0.5714285714285714
2023-06-07,55,HEGEWISCH,1,2,6,23,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.5714285714285714
2023-06-08,55,HEGEWISCH,3,3,6,23,0,0.43388373911755823,-0.900968867902419,1.0,0.0,1.0,0.5714285714285714
2023-06-09,55,HEGEWISCH,1,4,6,23,0,-0.433883739117558,-0.9009688679024191,3.0,1.0,1.0,1.0
2023-06-10,55,HEGEWISCH,1,5,6,23,1,-0.9749279121818236,-0.2225209339563146,1.0,0.0,1.0,1.0
2023-06-11,55,HEGEWISCH,0,6,6,23,1,-0.7818314824680299,0.6234898018587334,1.0,1.0,1.0,1.1428571428571428
2023-06-12,55,HEGEWISCH,3,0,6,24,0,0.0,1.0,0.0,1.0,1.0,1.0
2023-06-13,55,HEGEWISCH,2,1,6,24,0,0.7818314824680298,0.6234898018587336,3.0,0.0,0.0,1.2857142857142858
2023-06-14,55,HEGEWISCH,1,2,6,24,0,0.9749279121818236,-0.22252093395631434,2.0,1.0,1.0,1.5714285714285714
2023-06-15,55,HEGEWISCH,1,3,6,24,0,0.43388373911755823,-0.900968867902419,1.0,3.0,0.0,1.5714285714285714
2023-06-16,55,HEGEWISCH,0,4,6,24,0,-0.433883739117558,-0.9009688679024191,1.0,1.0,1.0,1.2857142857142858
2023-06-17,55,HEGEWISCH,0,5,6,24,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.0,1.1428571428571428
2023-06-18,55,HEGEWISCH,0,6,6,24,1,-0.7818314824680299,0.6234898018587334,0.0,0.0,1.0,1.0
2023-06-19,55,HEGEWISCH,0,0,6,25,0,0.0,1.0,0.0,3.0,1.0,1.0
2023-06-20,55,HEGEWISCH,0,1,6,25,0,0.7818314824680298,0.6234898018587336,0.0,2.0,0.0,0.5714285714285714
2023-06-21,55,HEGEWISCH,0,2,6,25,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,1.0,0.2857142857142857
2023-06-22,55,HEGEWISCH,1,3,6,25,0,0.43388373911755823,-0.900968867902419,0.0,1.0,3.0,0.14285714285714285
2023-06-23,55,HEGEWISCH,1,4,6,25,0,-0.433883739117558,-0.9009688679024191,1.0,0.0,1.0,0.14285714285714285
2023-06-24,55,HEGEWISCH,1,5,6,25,1,-0.9749279121818236,-0.2225209339563146,1.0,0.0,1.0,0.2857142857142857
2023-06-25,55,HEGEWISCH,1,6,6,25,1,-0.7818314824680299,0.6234898018587334,1.0,0.0,0.0,0.42857142857142855
2023-06-26,55,HEGEWISCH,0,0,6,26,0,0.0,1.0,1.0,0.0,3.0,0.5714285714285714
2023-06-27,55,HEGEWISCH,0,1,6,26,0,0.7818314824680298,0.6234898018587336,0.0,0.0,2.0,0.5714285714285714
2023-06-28,55,HEGEWISCH,1,2,6,26,0,0.9749279121818236,-0.22252093395631434,0.0,0.0,1.0,0.5714285714285714
2023-06-29,55,HEGEWISCH,1,3,6,26,0,0.43388373911755823,-0.900968867902419,1.0,1.0,1.0,0.7142857142857143
2023-06-30,55,HEGEWISCH,1,4,6,26,0,-0.433883739117558,-0.9009688679024191,1.0,1.0,0.0,0.7142857142857143
2023-07-01,55,HEGEWISCH,0,5,7,26,1,-0.9749279121818236,-0.2225209339563146,1.0,1.0,0.0,0.7142857142857143
2023-07-02,55,HEGEWISCH,2,6,7,26,1,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.0,0.5714285714285714
2023-07-03,55,HEGEWISCH,0,0,7,27,0,0.0,1.0,2.0,0.0,0.0,0.7142857142857143
2023-07-04,55,HEGEWISCH,0,1,7,27,0,0.7818314824680298,0.6234898018587336,0.0,0.0,0.0,0.7142857142857143
2023-07-05,55,HEGEWISCH,0,2,7,27,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.0,0.7142857142857143
2023-07-06,55,HEGEWISCH,1,3,7,27,0,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0,0.5714285714285714
2023-07-07,55,HEGEWISCH,0,4,7,27,0,-0.433883739117558,-0.9009688679024191,1.0,1.0,1.0,0.5714285714285714
2023-07-08,55,HEGEWISCH,0,5,7,27,1,-0.9749279121818236,-0.2225209339563146,0.0,0.0,1.0,0.42857142857142855
2023-07-09,55,HEGEWISCH,0,6,7,27,1,-0.7818314824680299,0.6234898018587334,0.0,2.0,1.0,0.42857142857142855
2023-07-10,55,HEGEWISCH,1,0,7,28,0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285
2023-07-11,55,HEGEWISCH,1,1,7,28,0,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,0.2857142857142857
2023-07-12,55,HEGEWISCH,0,2,7,28,0,0.9749279121818236,-0.22252093395631434,1.0,0.0,1.0,0.42857142857142855
2023-07-13,55,HEGEWISCH,0,3,7,28,0,0.43388373911755823,-0.900968867902419,0.0,1.0,1.0,0.42857142857142855
2023-07-14,55,HEGEWISCH,0,4,7,28,0,-0.433883739117558,-0.9009688679024191,0.0,0.0,1.0,0.2857142857142857
2023-07-15,55,HEGEWISCH,0,5,7,28,1,-0.9749279121818236,-0.2225209339563146,0.0,0.0,0.0,0.2857142857142857
2023-07-16,55,HEGEWISCH,3,6,7,28,1,-0.7818314824680299,0.6234898018587334,0.0,0.0,2.0,0.2857142857142857
2023-07-17,55,HEGEWISCH,1,0,7,29,0,0.0,1.0,3.0,1.0,0.0,0.7142857142857143
2023-07-18,55,HEGEWISCH,0,1,7,29,0,0.7818314824680298,0.6234898018587336,1.0,1.0,0.0,0.7142857142857143
2023-07-19,55,HEGEWISCH,0,2,7,29,0,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,0.5714285714285714
2023-07-20,55,HEGEWISCH,1,3,7,29,0,0.43388373911755823,-0.900968867902419,0.0,0.0,1.0,0.5714285714285714
2023-07-21,55,HEGEWISCH,3,4,7,29,0,-0.433883739117558,-0.9009688679024191,1.0,0.0,0.0,0.7142857142857143
2023-07-22,55,HEGEWISCH,2,5,7,29,1,-0.9749279121818236,-0.2225209339563146,3.0,0.0,0.0,1.1428571428571428
2023-07-23,55,HEGEWISCH,0,6,7,29,1,-0.7818314824680299,0.6234898018587334,2.0,3.0,0.0,1.4285714285714286
2023-07-24,55,HEGEWISCH,2,0,7,30,0,0.0,1.0,0.0,1.0,1.0,1.0
2023-07-25,55,HEGEWISCH,0,1,7,30,0,0.7818314824680298,0.6234898018587336,2.0,0.0,1.0,1.1428571428571428
2023-07-26,55,HEGEWISCH,1,2,7,30,0,0.9749279121818236,-0.22252093395631434,0.0,0.0,0.0,1.1428571428571428
2023-07-27,55,HEGEWISCH,1,3,7,30,0,0.43388373911755823,-0.900968867902419,1.0,1.0,0.0,1.2857142857142858
2023-07-28,55,HEGEWISCH,0,4,7,30,0,-0.433883739117558,-0.9009688679024191,1.0,3.0,0.0,1.2857142857142858
2023-07-29,55,HEGEWISCH,3,5,7,30,1,-0.9749279121818236,-0.2225209339563146,0.0,2.0,0.0,0.8571428571428571
2023-07-30,55,HEGEWISCH,1,6,7,30,1,-0.7818314824680299,0.6234898018587334,3.0,0.0,3.0,1.0
2023-07-31,55,HEGEWISCH,1,0,7,31,0,0.0,1.0,1.0,2.0,1.0,1.1428571428571428
2023-08-01,55,HEGEWISCH,2,1,8,31,0,0.7818314824680298,0.6234898018587336,1.0,0.0,0.0,1.0
2023-08-02,55,HEGEWISCH,2,2,8,31,0,0.9749279121818236,-0.22252093395631434,2.0,1.0,0.0,1.2857142857142858
2023-08-03,55,HEGEWISCH,0,3,8,31,0,0.43388373911755823,-0.900968867902419,2.0,1.0,1.0,1.4285714285714286
2023-08-04,55,HEGEWISCH,2,4,8,31,0,-0.433883739117558,-0.9009688679024191,0.0,0.0,3.0,1.2857142857142858
2023-08-05,55,HEGEWISCH,1,5,8,31,1,-0.9749279121818236,-0.2225209339563146,2.0,3.0,2.0,1.5714285714285714
2023-08-06,55,HEGEWISCH,1,6,8,31,1,-0.7818314824680299,0.6234898018587334,1.0,1.0,0.0,1.2857142857142858
2023-08-07,55,HEGEWISCH,0,0,8,32,0,0.0,1.0,1.0,1.0,2.0,1.2857142857142858
2023-08-08,55,HEGEWISCH,1,1,8,32,0,0.7818314824680298,0.6234898018587336,0.0,2.0,0.0,1.1428571428571428
2023-08-09,55,HEGEWISCH,1,2,8,32,0,0.9749279121818236,-0.22252093395631434,1.0,2.0,1.0,1.0
2023-08-10,55,HEGEWISCH,0,3,8,32,0,0.43388373911755823,-0.900968867902419,1.0,0.0,1.0,0.8571428571428571
2023-08-11,55,HEGEWISCH,1,4,8,32,0,-0.433883739117558,-0.9009688679024191,0.0,2.0,0.0,0.8571428571428571
2023-08-12,55,HEGEWISCH,2,5,8,32,1,-0.9749279121818236,-0.2225209339563146,1.0,1.0,3.0,0.7142857142857143
2023-08-13,55,HEGEWISCH,0,6,8,32,1,-0.7818314824680299,0.6234898018587334,2.0,1.0,1.0,0.8571428571428571
2023-08-14,55,HEGEWISCH,1,0,8,33,0,0.0,1.0,0.0,0.0,1.0,0.7142857142857143
2023-08-15,55,HEGEWISCH,0,1,8,33,0,0.7818314824680298,0.6234898018587336,1.0,1.0,2.0,0.8571428571428571
2023-08-16,55,HEGEWISCH,1,2,8,33,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,2.0,0.7142857142857143
2023-08-17,55,HEGEWISCH,0,3,8,33,0,0.43388373911755823,-0.900968867902419,1.0,0.0,0.0,0.7142857142857143
2023-08-18,55,HEGEWISCH,1,4,8,33,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,2.0,0.7142857142857143
2023-08-19,55,HEGEWISCH,0,5,8,33,1,-0.9749279121818236,-0.2225209339563146,1.0,2.0,1.0,0.7142857142857143
2023-08-20,55,HEGEWISCH,0,6,8,33,1,-0.7818314824680299,0.6234898018587334,0.0,0.0,1.0,0.42857142857142855
2023-08-21,55,HEGEWISCH,1,0,8,34,0,0.0,1.0,0.0,1.0,0.0,0.42857142857142855
2023-08-22,55,HEGEWISCH,1,1,8,34,0,0.7818314824680298,0.6234898018587336,1.0,0.0,1.0,0.42857142857142855
